date,code,action,shares,price,cost,commission,reason,pnl
2021-07-28 00:00:00,600845,HOLDING_DECAY,100,33.23,4.32,,,0.1713
2021-07-28 00:00:00,601669,HOLDING_DECAY,500,4.06,2.64,,,0.1567
2021-07-29 00:00:00,000630,HOLDING_DECAY,400,3.21,1.67,,,0.2539
2021-07-29 00:00:00,000999,HOLDING_DECAY,100,12.76,1.66,,,-0.1033
2021-07-29 00:00:00,600018,HOLDING_DECAY,400,4.34,2.25,,,-0.0159
2021-07-29 00:00:00,600023,HOLDING_DECAY,600,2.94,2.29,,,-0.0577
2021-07-29 00:00:00,600026,HOLDING_DECAY,300,4.97,1.94,,,-0.1416
2021-07-29 00:00:00,600161,HOLDING_DECAY,100,25.54,3.32,,,-0.0078
2021-07-29 00:00:00,600845,HOLDING_DECAY,100,35.47,4.61,,,0.2503
2021-07-29 00:00:00,601669,HOLDING_DECAY,400,4.07,2.11,,,0.1595
2021-07-30 00:00:00,601669,TAKE_PROFIT,200,4.48,1.16,,,0.2764
2021-07-30 00:00:00,000630,HOLDING_DECAY,300,3.3,1.29,,,0.2891
2021-07-30 00:00:00,000999,HOLDING_DECAY,100,12.67,1.65,,,-0.1096
2021-07-30 00:00:00,600018,HOLDING_DECAY,300,4.31,1.68,,,-0.0227
2021-07-30 00:00:00,600023,HOLDING_DECAY,400,2.97,1.54,,,-0.0481
2021-07-30 00:00:00,600026,HOLDING_DECAY,200,4.72,1.23,,,-0.1848
2021-07-30 00:00:00,601669,HOLDING_DECAY,200,4.48,1.16,,,0.2764
2021-08-02 00:00:00,601669,TAKE_PROFIT,300,4.93,1.92,,,0.4046
2021-08-02 00:00:00,000630,HOLDING_DECAY,200,3.26,0.85,,,0.2734
2021-08-02 00:00:00,600018,HOLDING_DECAY,200,4.43,1.15,,,0.0045
2021-08-02 00:00:00,600023,HOLDING_DECAY,300,2.97,1.16,,,-0.0481
2021-08-02 00:00:00,600026,HOLDING_DECAY,200,4.81,1.25,,,-0.1693
2021-08-02 00:00:00,600018,SELL,200,4.43,1.15,,,0.0045
2021-08-02 00:00:00,600023,SELL,400,2.97,1.54,,,-0.0481
2021-08-02 00:00:00,600026,SELL,200,4.81,1.25,,,-0.1693
2021-08-02 00:00:00,000630,SELL,200,3.26,0.85,,,0.2734
2021-08-02 00:00:00,601186,BUY,2700,6.33,17108.090999999997,5.132427299999999,AUTO,
2021-08-02 00:00:00,600027,BUY,6400,2.74,17553.536,5.2660608,AUTO,
2021-08-02 00:00:00,000776,BUY,1100,14.98,16494.478,4.9483434,AUTO,
2021-08-02 00:00:00,601800,BUY,2900,5.9,17127.11,5.138133,AUTO,
2021-08-02 00:00:00,601669,BUY,3500,4.93,17272.254999999997,5.181676499999999,AUTO,
2021-08-02 00:00:00,600875,BUY,1600,10.73,17185.167999999998,5.155550399999999,AUTO,
2021-08-02 00:00:00,600011,BUY,4700,3.73,17548.531,5.264559299999999,AUTO,
2021-08-02 00:00:00,601138,BUY,1700,10.39,17680.663,5.304198899999999,AUTO,
2021-08-02 00:00:00,000768,BUY,500,31.46,15745.729999999998,4.723718999999999,AUTO,
2021-08-02 00:00:00,000338,BUY,1100,15.87,17474.457,5.242337099999999,AUTO,
2021-08-02 00:00:00,601766,BUY,3400,5.14,17493.475999999995,5.248042799999998,AUTO,
2021-08-02 00:00:00,601877,BUY,400,42.05,16836.819999999996,5.051045999999999,AUTO,
2021-08-06 00:00:00,601877,TAKE_PROFIT,100,47.11,6.12,,,0.1203
2021-08-11 00:00:00,600875,TAKE_PROFIT,400,11.95,6.21,,,0.1137
2021-08-16 00:00:00,000338,TAKE_PROFIT,300,17.58,6.85,,,0.1078
2021-08-16 00:00:00,000776,TAKE_PROFIT,300,16.49,6.42,,,0.1008
2021-08-17 00:00:00,600875,TAKE_PROFIT,300,13.06,5.09,,,0.2171
2021-08-18 00:00:00,600875,TAKE_PROFIT,900,14.37,16.8,,,0.3392
2021-08-18 00:00:00,601669,TAKE_PROFIT,1000,5.62,7.3,,,0.14
2021-08-19 00:00:00,000776,TAKE_PROFIT,200,18.2,4.73,,,0.215
2021-08-19 00:00:00,600011,TAKE_PROFIT,1400,4.39,7.98,,,0.1769
2021-08-20 00:00:00,600011,TAKE_PROFIT,900,4.48,5.24,,,0.2011
2021-08-23 00:00:00,600011,TAKE_PROFIT,2400,4.93,15.37,,,0.3217
2021-08-23 00:00:00,600027,TAKE_PROFIT,1900,3.19,7.87,,,0.1642
2021-08-23 00:00:00,000338,HOLDING_DECAY,300,16.43,6.4,,,0.0353
2021-08-23 00:00:00,000768,HOLDING_DECAY,200,33.48,8.7,,,0.0642
2021-08-23 00:00:00,000776,HOLDING_DECAY,200,18.59,4.83,,,0.241
2021-08-23 00:00:00,600027,HOLDING_DECAY,1400,3.19,5.8,,,0.1642
2021-08-23 00:00:00,601138,HOLDING_DECAY,600,10.59,8.25,,,0.0192
2021-08-23 00:00:00,601186,HOLDING_DECAY,900,6.34,7.41,,,0.0016
2021-08-23 00:00:00,601669,HOLDING_DECAY,800,5.6,5.82,,,0.1359
2021-08-23 00:00:00,601766,HOLDING_DECAY,1100,5.19,7.41,,,0.0097
2021-08-23 00:00:00,601800,HOLDING_DECAY,900,6.06,7.08,,,0.0271
2021-08-23 00:00:00,601877,HOLDING_DECAY,100,47.1,6.12,,,0.1201
2021-08-24 00:00:00,000338,HOLDING_DECAY,200,16.52,4.29,,,0.041
2021-08-24 00:00:00,000768,HOLDING_DECAY,100,32.08,4.17,,,0.0197
2021-08-24 00:00:00,000776,HOLDING_DECAY,200,18.9,4.91,,,0.2617
2021-08-24 00:00:00,600027,HOLDING_DECAY,1000,3.14,4.08,,,0.146
2021-08-24 00:00:00,601138,HOLDING_DECAY,400,10.6,5.51,,,0.0202
2021-08-24 00:00:00,601186,HOLDING_DECAY,600,6.34,4.94,,,0.0016
2021-08-24 00:00:00,601669,HOLDING_DECAY,600,5.45,4.25,,,0.1055
2021-08-24 00:00:00,601766,HOLDING_DECAY,700,5.19,4.72,,,0.0097
2021-08-24 00:00:00,601800,HOLDING_DECAY,600,5.99,4.67,,,0.0153
2021-08-24 00:00:00,601877,HOLDING_DECAY,100,48.96,6.36,,,0.1643
2021-08-25 00:00:00,000338,HOLDING_DECAY,100,16.23,2.11,,,0.0227
2021-08-25 00:00:00,000768,HOLDING_DECAY,100,31.49,4.09,,,0.001
2021-08-25 00:00:00,000776,HOLDING_DECAY,100,18.74,2.43,,,0.251
2021-08-25 00:00:00,600027,HOLDING_DECAY,700,3.23,2.94,,,0.1788
2021-08-25 00:00:00,601138,HOLDING_DECAY,300,10.53,4.1,,,0.0135
2021-08-25 00:00:00,601186,HOLDING_DECAY,400,6.44,3.35,,,0.0174
2021-08-25 00:00:00,601669,HOLDING_DECAY,400,5.49,2.85,,,0.1136
2021-08-25 00:00:00,601766,HOLDING_DECAY,500,5.29,3.44,,,0.0292
2021-08-25 00:00:00,601800,HOLDING_DECAY,500,6.18,4.01,,,0.0475
2021-08-25 00:00:00,601877,HOLDING_DECAY,100,52.79,6.86,,,0.2554
2021-08-26 00:00:00,000338,HOLDING_DECAY,100,16.33,2.12,,,0.029
2021-08-26 00:00:00,000768,HOLDING_DECAY,100,30.51,3.96,,,-0.0302
2021-08-26 00:00:00,000776,HOLDING_DECAY,100,18.01,2.34,,,0.2023
2021-08-26 00:00:00,600027,HOLDING_DECAY,500,3.21,2.08,,,0.1715
2021-08-26 00:00:00,601138,HOLDING_DECAY,200,10.28,2.67,,,-0.0106
2021-08-26 00:00:00,601186,HOLDING_DECAY,300,6.47,2.52,,,0.0221
2021-08-26 00:00:00,601669,HOLDING_DECAY,300,5.32,2.07,,,0.0791
2021-08-26 00:00:00,601766,HOLDING_DECAY,400,5.42,2.82,,,0.0545
2021-08-26 00:00:00,601800,HOLDING_DECAY,300,6.23,2.43,,,0.0559
2021-08-27 00:00:00,601766,TAKE_PROFIT,200,5.78,1.5,,,0.1245
2021-08-27 00:00:00,000338,HOLDING_DECAY,100,17.31,2.25,,,0.0907
2021-08-27 00:00:00,600027,HOLDING_DECAY,300,3.2,1.25,,,0.1679
2021-08-27 00:00:00,601138,HOLDING_DECAY,100,10.3,1.34,,,-0.0087
2021-08-27 00:00:00,601186,HOLDING_DECAY,200,6.53,1.7,,,0.0316
2021-08-27 00:00:00,601669,HOLDING_DECAY,200,5.47,1.42,,,0.1095
2021-08-27 00:00:00,601766,HOLDING_DECAY,200,5.78,1.5,,,0.1245
2021-08-27 00:00:00,601800,HOLDING_DECAY,200,6.29,1.63,,,0.0661
2021-08-30 00:00:00,600027,HOLDING_DECAY,200,3.24,0.84,,,0.1825
2021-08-30 00:00:00,601138,HOLDING_DECAY,100,10.12,1.31,,,-0.026
2021-08-30 00:00:00,601186,HOLDING_DECAY,100,6.46,0.84,,,0.0205
2021-08-30 00:00:00,601669,HOLDING_DECAY,100,5.39,0.7,,,0.0933
2021-08-30 00:00:00,601766,HOLDING_DECAY,100,5.65,0.73,,,0.0992
2021-08-30 00:00:00,601800,HOLDING_DECAY,200,6.25,1.62,,,0.0593
2021-08-30 00:00:00,601186,SELL,200,6.46,1.68,,,0.0205
2021-08-30 00:00:00,600027,SELL,400,3.24,1.68,,,0.1825
2021-08-30 00:00:00,601800,SELL,200,6.25,1.62,,,0.0593
2021-08-30 00:00:00,601669,SELL,100,5.39,0.7,,,0.0933
2021-08-30 00:00:00,601766,SELL,200,5.65,1.47,,,0.0992
2021-08-30 00:00:00,600233,BUY,1600,8.97,14366.352,4.3099056,AUTO,
2021-08-30 00:00:00,601006,BUY,3100,4.69,14553.538999999999,4.3660616999999995,AUTO,
2021-08-30 00:00:00,601088,BUY,1500,14.09,21156.134999999995,6.346840499999998,AUTO,
2021-08-30 00:00:00,600018,BUY,3000,4.84,14534.519999999999,4.3603559999999995,AUTO,
2021-08-30 00:00:00,600019,BUY,2800,7.63,21385.363999999998,6.415609199999999,AUTO,
2021-08-30 00:00:00,601018,BUY,4400,3.31,14578.563999999998,4.3735691999999995,AUTO,
2021-08-30 00:00:00,600028,BUY,7000,3.12,21861.839999999997,6.558551999999998,AUTO,
2021-08-30 00:00:00,601607,BUY,1200,17.59,21129.107999999997,6.338732399999999,AUTO,
2021-08-30 00:00:00,601857,BUY,5700,3.83,21852.831,6.555849299999999,AUTO,
2021-08-30 00:00:00,601698,BUY,1400,14.94,20936.915999999997,6.281074799999999,AUTO,
2021-08-30 00:00:00,600489,BUY,2700,7.97,21540.518999999997,6.4621556999999985,AUTO,
2021-08-30 00:00:00,601225,BUY,2300,9.2,21181.159999999993,6.354347999999997,AUTO,
2021-08-31 00:00:00,601225,TAKE_PROFIT,600,10.13,7.89,,,0.1011
2021-09-01 00:00:00,601698,TAKE_PROFIT,400,17.21,8.94,,,0.1519
2021-09-02 00:00:00,600233,TAKE_PROFIT,400,9.87,5.13,,,0.1003
2021-09-06 00:00:00,600233,TAKE_PROFIT,300,10.94,4.26,,,0.2196
2021-09-07 00:00:00,600019,TAKE_PROFIT,800,8.58,8.91,,,0.1245
2021-09-07 00:00:00,601088,TAKE_PROFIT,400,15.84,8.23,,,0.1242
2021-09-07 00:00:00,601225,TAKE_PROFIT,500,11.17,7.25,,,0.2141
2021-09-08 00:00:00,600018,TAKE_PROFIT,900,5.44,6.36,,,0.124
2021-09-09 00:00:00,600028,TAKE_PROFIT,2100,3.47,9.46,,,0.1122
2021-09-09 00:00:00,601018,TAKE_PROFIT,1300,3.71,6.26,,,0.1208
2021-09-09 00:00:00,601088,TAKE_PROFIT,300,17.86,6.96,,,0.2676
2021-09-13 00:00:00,600019,TAKE_PROFIT,600,9.37,7.3,,,0.228
2021-09-13 00:00:00,601225,TAKE_PROFIT,1200,11.96,18.64,,,0.3
2021-09-13 00:00:00,601857,TAKE_PROFIT,1700,4.33,9.56,,,0.1305
2021-09-15 00:00:00,601857,TAKE_PROFIT,1200,4.72,7.36,,,0.2324
2021-09-17 00:00:00,600233,TAKE_PROFIT,900,11.76,13.75,,,0.311
2021-09-22 00:00:00,600018,HOLDING_DECAY,700,5.43,4.94,,,0.1219
2021-09-22 00:00:00,600019,HOLDING_DECAY,500,8.28,5.38,,,0.0852
2021-09-22 00:00:00,600028,HOLDING_DECAY,1500,3.63,7.07,,,0.1635
2021-09-22 00:00:00,600489,HOLDING_DECAY,900,7.96,9.3,,,-0.0013
2021-09-22 00:00:00,601006,HOLDING_DECAY,1000,4.95,6.43,,,0.0554
2021-09-22 00:00:00,601018,HOLDING_DECAY,1000,3.66,4.75,,,0.1057
2021-09-22 00:00:00,601088,HOLDING_DECAY,300,17.7,6.9,,,0.2562
2021-09-22 00:00:00,601607,HOLDING_DECAY,400,17.59,9.14,,,0.0
2021-09-22 00:00:00,601698,HOLDING_DECAY,300,15.37,5.99,,,0.0288
2021-09-22 00:00:00,601857,HOLDING_DECAY,900,4.92,5.75,,,0.2846
2021-09-23 00:00:00,600018,HOLDING_DECAY,500,5.49,3.56,,,0.1343
2021-09-23 00:00:00,600019,HOLDING_DECAY,300,8.19,3.19,,,0.0734
2021-09-23 00:00:00,600028,HOLDING_DECAY,1100,3.59,5.13,,,0.1506
2021-09-23 00:00:00,600489,HOLDING_DECAY,600,7.88,6.14,,,-0.0113
2021-09-23 00:00:00,601006,HOLDING_DECAY,700,4.95,4.5,,,0.0554
2021-09-23 00:00:00,601018,HOLDING_DECAY,700,3.71,3.37,,,0.1208
2021-09-23 00:00:00,601088,HOLDING_DECAY,200,17.44,4.53,,,0.2378
2021-09-23 00:00:00,601607,HOLDING_DECAY,300,17.93,6.99,,,0.0193
2021-09-23 00:00:00,601698,HOLDING_DECAY,300,15.69,6.11,,,0.0502
2021-09-23 00:00:00,601857,HOLDING_DECAY,600,4.83,3.76,,,0.2611
2021-09-24 00:00:00,600018,HOLDING_DECAY,300,5.4,2.1,,,0.1157
2021-09-24 00:00:00,600019,HOLDING_DECAY,200,7.61,1.98,,,-0.0026
2021-09-24 00:00:00,600028,HOLDING_DECAY,700,3.51,3.19,,,0.125
2021-09-24 00:00:00,600489,HOLDING_DECAY,400,7.63,3.96,,,-0.0427
2021-09-24 00:00:00,601006,HOLDING_DECAY,500,4.86,3.16,,,0.0362
2021-09-24 00:00:00,601018,HOLDING_DECAY,500,3.62,2.35,,,0.0937
2021-09-24 00:00:00,601088,HOLDING_DECAY,100,16.3,2.12,,,0.1568
2021-09-24 00:00:00,601607,HOLDING_DECAY,200,17.86,4.64,,,0.0153
2021-09-24 00:00:00,601698,HOLDING_DECAY,200,15.23,3.96,,,0.0194
2021-09-24 00:00:00,601857,HOLDING_DECAY,400,4.81,2.5,,,0.2559
2021-09-27 00:00:00,601857,TAKE_PROFIT,900,5.0,5.84,,,0.3055
2021-09-27 00:00:00,600018,HOLDING_DECAY,200,5.34,1.39,,,0.1033
2021-09-27 00:00:00,600019,HOLDING_DECAY,200,7.32,1.9,,,-0.0406
2021-09-27 00:00:00,600028,HOLDING_DECAY,500,3.45,2.24,,,0.1058
2021-09-27 00:00:00,600489,HOLDING_DECAY,300,7.5,2.92,,,-0.059
2021-09-27 00:00:00,601006,HOLDING_DECAY,300,4.88,1.9,,,0.0405
2021-09-27 00:00:00,601018,HOLDING_DECAY,300,3.53,1.38,,,0.0665
2021-09-27 00:00:00,601088,HOLDING_DECAY,100,16.32,2.12,,,0.1583
2021-09-27 00:00:00,601607,HOLDING_DECAY,100,17.77,2.31,,,0.0102
2021-09-27 00:00:00,601698,HOLDING_DECAY,100,15.36,1.99,,,0.0281
2021-09-28 00:00:00,600018,HOLDING_DECAY,200,5.35,1.39,,,0.1054
2021-09-28 00:00:00,600019,HOLDING_DECAY,100,7.31,0.95,,,-0.0419
2021-09-28 00:00:00,600028,HOLDING_DECAY,400,3.66,1.9,,,0.1731
2021-09-28 00:00:00,600489,HOLDING_DECAY,200,7.48,1.94,,,-0.0615
2021-09-28 00:00:00,601006,HOLDING_DECAY,200,4.89,1.27,,,0.0426
2021-09-28 00:00:00,601018,HOLDING_DECAY,200,3.54,0.92,,,0.0695
2021-09-28 00:00:00,601088,HOLDING_DECAY,100,16.98,2.21,,,0.2051
2021-09-28 00:00:00,601607,HOLDING_DECAY,100,17.6,2.29,,,0.0006
2021-09-28 00:00:00,601698,HOLDING_DECAY,100,15.02,1.95,,,0.0054
2021-09-29 00:00:00,600018,HOLDING_DECAY,100,5.21,0.68,,,0.0764
2021-09-29 00:00:00,600019,HOLDING_DECAY,100,6.82,0.89,,,-0.1062
2021-09-29 00:00:00,600028,HOLDING_DECAY,300,3.45,1.34,,,0.1058
2021-09-29 00:00:00,600489,HOLDING_DECAY,100,7.55,0.98,,,-0.0527
2021-09-29 00:00:00,601006,HOLDING_DECAY,200,4.86,1.26,,,0.0362
2021-09-29 00:00:00,601018,HOLDING_DECAY,200,3.45,0.9,,,0.0423
2021-09-29 00:00:00,601607,HOLDING_DECAY,100,17.2,2.23,,,-0.0222
2021-09-29 00:00:00,601006,SELL,200,4.86,1.26,,,0.0362
2021-09-29 00:00:00,600018,SELL,100,5.21,0.68,,,0.0764
2021-09-29 00:00:00,601018,SELL,200,3.45,0.9,,,0.0423
2021-09-29 00:00:00,600028,SELL,400,3.45,1.79,,,0.1058
2021-09-29 00:00:00,600489,SELL,200,7.55,1.96,,,-0.0527
2021-09-29 00:00:00,300498,BUY,1100,13.84,15239.223999999998,4.571767199999999,AUTO,
2021-09-29 00:00:00,600026,BUY,3700,6.53,24185.161,7.255548299999999,AUTO,
2021-09-29 00:00:00,002142,BUY,700,31.25,21896.874999999996,6.5690624999999985,AUTO,
2021-09-29 00:00:00,002714,BUY,300,46.73,14033.018999999998,4.209905699999999,AUTO,
2021-09-29 00:00:00,002230,BUY,400,52.94,21197.175999999996,6.359152799999999,AUTO,
2021-09-29 00:00:00,002311,BUY,200,62.64,12540.527999999998,3.7621583999999992,AUTO,
2021-09-29 00:00:00,601398,BUY,6700,3.6,24144.12,7.243235999999999,AUTO,
2021-09-29 00:00:00,000876,BUY,1100,14.69,16175.158999999998,4.852547699999999,AUTO,
2021-09-29 00:00:00,300832,BUY,500,45.73,22887.864999999994,6.866359499999998,AUTO,
2021-09-29 00:00:00,000651,BUY,800,29.32,23479.456,7.0438367999999985,AUTO,
2021-09-29 00:00:00,000895,BUY,1100,20.91,23024.000999999997,6.907200299999999,AUTO,
2021-09-29 00:00:00,600887,BUY,700,32.07,22471.448999999997,6.741434699999998,AUTO,
2021-10-19 00:00:00,300498,TAKE_PROFIT,300,15.43,6.01,,,0.1149
2021-10-20 00:00:00,000651,HOLDING_DECAY,300,28.78,11.21,,,-0.0184
2021-10-20 00:00:00,000876,HOLDING_DECAY,400,14.79,7.68,,,0.0068
2021-10-20 00:00:00,000895,HOLDING_DECAY,400,21.45,11.14,,,0.0258
2021-10-20 00:00:00,002142,HOLDING_DECAY,300,31.61,12.32,,,0.0115
2021-10-20 00:00:00,002230,HOLDING_DECAY,200,52.95,13.75,,,0.0002
2021-10-20 00:00:00,002311,HOLDING_DECAY,100,60.44,7.85,,,-0.0351
2021-10-20 00:00:00,002714,HOLDING_DECAY,100,52.88,6.87,,,0.1316
2021-10-20 00:00:00,300498,HOLDING_DECAY,300,15.39,6.0,,,0.112
2021-10-20 00:00:00,300832,HOLDING_DECAY,200,43.89,11.4,,,-0.0402
2021-10-20 00:00:00,600026,HOLDING_DECAY,1200,6.0,9.35,,,-0.0812
2021-10-20 00:00:00,600887,HOLDING_DECAY,300,32.32,12.59,,,0.0078
2021-10-20 00:00:00,601398,HOLDING_DECAY,2100,3.62,9.87,,,0.0056
2021-10-21 00:00:00,000651,HOLDING_DECAY,200,29.9,7.77,,,0.0198
2021-10-21 00:00:00,000876,HOLDING_DECAY,300,14.59,5.68,,,-0.0068
2021-10-21 00:00:00,000895,HOLDING_DECAY,300,21.29,8.29,,,0.0182
2021-10-21 00:00:00,002142,HOLDING_DECAY,200,32.66,8.48,,,0.0451
2021-10-21 00:00:00,002230,HOLDING_DECAY,100,51.91,6.74,,,-0.0195
2021-10-21 00:00:00,002311,HOLDING_DECAY,100,58.93,7.65,,,-0.0592
2021-10-21 00:00:00,002714,HOLDING_DECAY,100,52.24,6.78,,,0.1179
2021-10-21 00:00:00,300498,HOLDING_DECAY,200,14.91,3.87,,,0.0773
2021-10-21 00:00:00,300832,HOLDING_DECAY,100,43.04,5.59,,,-0.0588
2021-10-21 00:00:00,600026,HOLDING_DECAY,800,5.91,6.14,,,-0.0949
2021-10-21 00:00:00,600887,HOLDING_DECAY,200,32.48,8.44,,,0.0128
2021-10-21 00:00:00,601398,HOLDING_DECAY,1400,3.65,6.64,,,0.0139
2021-10-22 00:00:00,000651,HOLDING_DECAY,100,30.34,3.94,,,0.0348
2021-10-22 00:00:00,000876,HOLDING_DECAY,200,14.71,3.82,,,0.0014
2021-10-22 00:00:00,000895,HOLDING_DECAY,200,21.43,5.57,,,0.0249
2021-10-22 00:00:00,002142,HOLDING_DECAY,100,32.68,4.24,,,0.0458
2021-10-22 00:00:00,002230,HOLDING_DECAY,100,53.28,6.92,,,0.0064
2021-10-22 00:00:00,002714,HOLDING_DECAY,100,52.36,6.8,,,0.1205
2021-10-22 00:00:00,300498,HOLDING_DECAY,100,14.79,1.92,,,0.0686
2021-10-22 00:00:00,300832,HOLDING_DECAY,100,42.16,5.48,,,-0.0781
2021-10-22 00:00:00,600026,HOLDING_DECAY,600,5.91,4.61,,,-0.0949
2021-10-22 00:00:00,600887,HOLDING_DECAY,100,33.93,4.41,,,0.058
2021-10-22 00:00:00,601398,HOLDING_DECAY,1000,3.64,4.73,,,0.0111
2021-10-25 00:00:00,000651,HOLDING_DECAY,100,29.37,3.81,,,0.0017
2021-10-25 00:00:00,000876,HOLDING_DECAY,100,14.69,1.91,,,0.0
2021-10-25 00:00:00,000895,HOLDING_DECAY,100,21.29,2.76,,,0.0182
2021-10-25 00:00:00,002142,HOLDING_DECAY,100,33.18,4.31,,,0.0618
2021-10-25 00:00:00,300498,HOLDING_DECAY,100,14.85,1.93,,,0.073
2021-10-25 00:00:00,300832,HOLDING_DECAY,100,41.92,5.44,,,-0.0833
2021-10-25 00:00:00,600026,HOLDING_DECAY,400,5.89,3.06,,,-0.098
2021-10-25 00:00:00,600887,HOLDING_DECAY,100,34.45,4.47,,,0.0742
2021-10-25 00:00:00,601398,HOLDING_DECAY,700,3.64,3.31,,,0.0111
2021-10-26 00:00:00,000651,HOLDING_DECAY,100,29.08,3.78,,,-0.0082
2021-10-26 00:00:00,000876,HOLDING_DECAY,100,14.25,1.85,,,-0.03
2021-10-26 00:00:00,000895,HOLDING_DECAY,100,20.64,2.68,,,-0.0129
2021-10-26 00:00:00,300498,HOLDING_DECAY,100,14.45,1.88,,,0.0441
2021-10-26 00:00:00,600026,HOLDING_DECAY,300,5.85,2.28,,,-0.1041
2021-10-26 00:00:00,601398,HOLDING_DECAY,500,3.62,2.35,,,0.0056
2021-10-27 00:00:00,600026,HOLDING_DECAY,200,5.55,1.44,,,-0.1501
2021-10-27 00:00:00,601398,HOLDING_DECAY,300,3.62,1.41,,,0.0056
2021-10-28 00:00:00,600026,HOLDING_DECAY,100,5.43,0.71,,,-0.1685
2021-10-28 00:00:00,601398,HOLDING_DECAY,300,3.6,1.4,,,0.0
2021-10-29 00:00:00,600026,HOLDING_DECAY,100,5.51,0.72,,,-0.1562
2021-10-29 00:00:00,601398,HOLDING_DECAY,200,3.6,0.94,,,0.0
